req_id,domain,requirement_text,requirement_type,category,quality_label,is_ambiguous,is_duplicate,duplicate_group,is_testable,ambiguous_terms,word_count,notes
REQ-00511,Hotel Booking,The system shall allow guests to export the list of loyalty point records as a CSV file.,Functional,export,well-formed,0,0,,1,,17,
REQ-00512,Hotel Booking,The system shall display the current status of each room on the guest dashboard.,Functional,read,well-formed,0,0,,1,,14,
REQ-00513,Hotel Booking,The system shall display the current status of each room service request on the guest dashboard.,Functional,read,well-formed,0,0,,1,,16,
REQ-00514,Hotel Booking,The system shall allow guests to sort the list of invoices by date of creation.,Functional,search,well-formed,0,0,,1,,15,
REQ-00515,Hotel Booking,The system shall send an SMS alert to the guest when the status of a special request changes.,Functional,notify,well-formed,0,0,,1,,18,
REQ-00516,Hotel Booking,The system shall display the current status of each invoice on the guest dashboard.,Functional,read,well-formed,0,0,,1,,14,
REQ-00517,Hotel Booking,The system shall allow guests to create a new invoice.,Functional,create,well-formed,0,0,,1,,10,
REQ-00518,Hotel Booking,The system shall send an SMS alert to the guest when the status of a loyalty point record changes.,Functional,notify,well-formed,0,0,,1,,19,
REQ-00519,Hotel Booking,The system shall allow guests to create a new guest review.,Functional,create,well-formed,0,0,,1,,11,
REQ-00520,Hotel Booking,The system shall allow guests to create a new loyalty point record.,Functional,create,well-formed,0,0,,1,,12,
REQ-00521,Hotel Booking,The system shall prevent a guest from submitting a duplicate invoice.,Functional,validation,well-formed,0,0,,1,,11,
REQ-00522,Hotel Booking,The system shall allow guests to attach a supporting document to a saved hotel.,Functional,attachment,well-formed,0,0,,1,,14,
REQ-00523,Hotel Booking,The system shall allow hotel managers to generate a monthly report of all guest reviews.,Functional,report,well-formed,0,0,,1,,15,
REQ-00524,Hotel Booking,The system shall send an email notification to the guest when a cancellation request is created.,Functional,notify,well-formed,0,0,,1,,16,
REQ-00525,Hotel Booking,The system shall send an email notification to the guest when a loyalty point record is created.,Functional,notify,well-formed,0,0,,1,,17,
REQ-00526,Hotel Booking,The system shall validate all mandatory fields of a reservation before saving it.,Functional,validation,well-formed,0,0,,1,,13,
REQ-00527,Hotel Booking,The system shall allow guests to update an existing saved hotel.,Functional,update,well-formed,0,0,,1,,11,
REQ-00528,Hotel Booking,The system shall validate all mandatory fields of a loyalty point record before saving it.,Functional,validation,well-formed,0,0,,1,,15,
REQ-00529,Hotel Booking,The system shall allow guests to search for a special request by city.,Functional,search,well-formed,0,0,,1,,13,
REQ-00530,Hotel Booking,The system shall allow hotel managers to generate a monthly report of all invoices.,Functional,report,well-formed,0,0,,1,,14,
REQ-00531,Hotel Booking,The system shall allow hotel managers to archive a cancellation request older than one year.,Functional,archival,well-formed,0,0,,1,,15,
REQ-00532,Hotel Booking,The system shall allow guests to download a special request as a PDF document.,Functional,export,well-formed,0,0,,1,,14,
REQ-00533,Hotel Booking,The system shall restrict access to a saved hotel to the guest who created it.,Functional,authorization,well-formed,0,0,,1,,15,
REQ-00534,Hotel Booking,The system shall allow guests to sort the list of saved hotels by date of creation.,Functional,search,well-formed,0,0,,1,,16,
REQ-00535,Hotel Booking,The system shall allow guests to delete a special request that is no longer required.,Functional,delete,well-formed,0,0,,1,,15,
REQ-00536,Hotel Booking,The system shall allow hotel managers to view a dashboard summarising hotel listing counts by status.,Functional,report,well-formed,0,0,,1,,16,
REQ-00537,Hotel Booking,The system shall allow guests to download a hotel listing as a PDF document.,Functional,export,well-formed,0,0,,1,,14,
REQ-00538,Hotel Booking,The system shall prevent a guest from submitting a duplicate saved hotel.,Functional,validation,well-formed,0,0,,1,,12,
REQ-00539,Hotel Booking,The system shall display a paginated list of invoices with twenty entries per page.,Functional,read,well-formed,0,0,,1,,14,
REQ-00540,Hotel Booking,The system shall validate all mandatory fields of a room before saving it.,Functional,validation,well-formed,0,0,,1,,13,
REQ-00541,Hotel Booking,The system shall allow guests to attach a supporting document to a hotel listing.,Functional,attachment,well-formed,0,0,,1,,14,
REQ-00542,Hotel Booking,The system shall prevent a guest from submitting a duplicate room service request.,Functional,validation,well-formed,0,0,,1,,13,
REQ-00543,Hotel Booking,The system shall prevent a guest from submitting a duplicate special request.,Functional,validation,well-formed,0,0,,1,,12,
REQ-00544,Hotel Booking,The system shall allow hotel managers to approve a cancellation request submitted by a guest.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-00545,Hotel Booking,The system shall allow hotel managers to approve a loyalty point record submitted by a guest.,Functional,workflow,well-formed,0,0,,1,,16,
REQ-00546,Hotel Booking,The system shall record the date and time at which each guest review is modified.,Functional,audit,well-formed,0,0,,1,,15,
REQ-00547,Hotel Booking,The system shall restrict access to a guest review to the guest who created it.,Functional,authorization,well-formed,0,0,,1,,15,
REQ-00548,Hotel Booking,The system shall allow guests to search for a saved hotel by room type.,Functional,search,well-formed,0,0,,1,,14,
REQ-00549,Hotel Booking,The system shall allow guests to add a comment to a loyalty point record.,Functional,collaboration,well-formed,0,0,,1,,14,
REQ-00550,Hotel Booking,The system shall allow guests to filter the list of guest reviews by status.,Functional,search,well-formed,0,0,,1,,14,
REQ-00551,Hotel Booking,The system shall allow hotel managers to approve a guest review submitted by a guest.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-00552,Hotel Booking,The system shall allow hotel managers to reject a special request with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-00553,Hotel Booking,The system shall allow hotel managers to archive a loyalty point record older than one year.,Functional,archival,well-formed,0,0,,1,,16,
REQ-00554,Hotel Booking,The system shall prevent a guest from submitting a duplicate reservation.,Functional,validation,well-formed,0,0,,1,,11,
REQ-00555,Hotel Booking,The system shall record the date and time at which each invoice is modified.,Functional,audit,well-formed,0,0,,1,,14,
REQ-00556,Hotel Booking,The system shall record the date and time at which each room service request is modified.,Functional,audit,well-formed,0,0,,1,,16,
REQ-00557,Hotel Booking,The system shall maintain an audit log of every change made to a loyalty point record.,Functional,audit,well-formed,0,0,,1,,16,
REQ-00558,Hotel Booking,The system shall display the current status of each special request on the guest dashboard.,Functional,read,well-formed,0,0,,1,,15,
REQ-00559,Hotel Booking,The system shall send an email notification to the guest when a special request is created.,Functional,notify,well-formed,0,0,,1,,16,
REQ-00560,Hotel Booking,The system shall allow hotel managers to reject a saved hotel with a mandatory reason.,Functional,workflow,well-formed,0,0,,1,,15,
REQ-00561,Hotel Booking,The system shall allow guests to create a new room service request.,Functional,create,well-formed,0,0,,1,,12,
REQ-00562,Hotel Booking,The system shall allow guests to update an existing special request.,Functional,update,well-formed,0,0,,1,,11,
REQ-00563,Hotel Booking,The system shall allow guests to save a saved hotel for later use.,Functional,duplicate-pair,well-formed,0,0,HOT-DUP-1,1,,13,original of a near-duplicate pair
REQ-00564,Hotel Booking,The system shall allow guests to bookmark a saved hotel for future reference.,Functional,duplicate-pair,duplicate,0,1,HOT-DUP-1,0,,13,restates the requirement above
REQ-00565,Hotel Booking,The system shall allow guests to cancel a invoice before it is processed.,Functional,duplicate-pair,well-formed,0,0,HOT-DUP-2,1,,13,original of a near-duplicate pair
REQ-00566,Hotel Booking,The system shall allow guests to withdraw a invoice prior to processing.,Functional,duplicate-pair,duplicate,0,1,HOT-DUP-2,0,,12,restates the requirement above
REQ-00567,Hotel Booking,The system shall send a confirmation message once a reservation is submitted.,Functional,duplicate-pair,well-formed,0,0,HOT-DUP-3,1,,12,original of a near-duplicate pair
REQ-00568,Hotel Booking,The system shall notify the guest after a reservation has been submitted successfully.,Functional,duplicate-pair,duplicate,0,1,HOT-DUP-3,0,,13,restates the requirement above
REQ-00569,Hotel Booking,The system shall allow hotel managers to remove a room service request from the system.,Functional,duplicate-pair,well-formed,0,0,HOT-DUP-4,1,,15,original of a near-duplicate pair
REQ-00570,Hotel Booking,The system shall allow hotel managers to delete an existing room service request record.,Functional,duplicate-pair,duplicate,0,1,HOT-DUP-4,0,,14,restates the requirement above
REQ-00571,Hotel Booking,The system shall allow guests to rate a completed reservation from one to five stars.,Functional,duplicate-pair,well-formed,0,0,HOT-DUP-5,1,,15,original of a near-duplicate pair
